"cve","mun","state","state2","year","homicides","pob","rate"
31048,"Maxcanu",31,"Yucatan",2014,0,22871.1012257,0
31049,"Mayapan",31,"Yucatan",2014,0,3486.98025909,0
31050,"Merida",31,"Yucatan",2014,24,886676.65627,2.7
31051,"Mococha",31,"Yucatan",2014,1,3243.0415066,30.83
31052,"Motul",31,"Yucatan",2014,0,36218.848382,0
31053,"Muna",31,"Yucatan",2014,0,13042.6080846,0
31054,"Muxupip",31,"Yucatan",2014,0,2944.9637789,0
31055,"Opichen",31,"Yucatan",2014,0,6834.9657956,0
31056,"Oxkutzcab",31,"Yucatan",2014,3,31521.932451,9.51
31057,"Panaba",31,"Yucatan",2014,1,7662.9855852,13.04
31058,"Peto",31,"Yucatan",2014,1,25624.6873246,3.9
31059,"Progreso",31,"Yucatan",2014,0,57889.243768,0
31060,"Quintana Roo",31,"Yucatan",2014,0,974.89212505,0
31061,"Rio Lagartos",31,"Yucatan",2014,0,3632.6897528,0
31062,"Sacalum",31,"Yucatan",2014,0,4907.3406523,0
31063,"Samahil",31,"Yucatan",2014,0,5295.7009823,0
31064,"Sanahcat",31,"Yucatan",2014,0,1721.1676197,0
31065,"San Felipe",31,"Yucatan",2014,0,1873.5422842,0
31066,"Santa Elena",31,"Yucatan",2014,0,4096.8700785,0
31067,"Seye",31,"Yucatan",2014,0,9712.8072843,0
31068,"Sinanche",31,"Yucatan",2014,0,3266.8490825,0
31069,"Sotuta",31,"Yucatan",2014,0,8809.3027896,0
31070,"Sucila",31,"Yucatan",2014,0,4146.8938354,0
31071,"Sudzal",31,"Yucatan",2014,0,1791.23859181,0
31072,"Suma",31,"Yucatan",2014,0,1970.8835694,0
31073,"Tahdziu",31,"Yucatan",2014,0,4738.68813899,0
31074,"Tahmek",31,"Yucatan",2014,1,3763.4501284,26.57
31075,"Teabo",31,"Yucatan",2014,0,6694.0416572,0
31076,"Tecoh",31,"Yucatan",2014,0,17154.0311066,0
31077,"Tekal de Venegas",31,"Yucatan",2014,0,2756.7584626,0
31078,"Tekanto",31,"Yucatan",2014,0,3750.663755,0
31079,"Tekax",31,"Yucatan",2014,3,43377.98515,6.91
31080,"Tekit",31,"Yucatan",2014,0,10638.8181362,0
31081,"Tekom",31,"Yucatan",2014,0,3245.9707562,0
31082,"Telchac Pueblo",31,"Yucatan",2014,0,3721.5464329,0
31083,"Telchac Puerto",31,"Yucatan",2014,0,1840.96714944,0
31084,"Temax",31,"Yucatan",2014,0,7039.1170666,0
31085,"Temozon",31,"Yucatan",2014,0,15614.2396863,0
31086,"Tepakan",31,"Yucatan",2014,0,2346.722173,0
31087,"Tetiz",31,"Yucatan",2014,0,5043.8956506,0
31088,"Teya",31,"Yucatan",2014,0,2052.8216131,0
31089,"Ticul",31,"Yucatan",2014,2,40102.684703,4.98
31090,"Timucuy",31,"Yucatan",2014,1,7296.7819534,13.7
31091,"Tinum",31,"Yucatan",2014,0,12456.9280111,0
31092,"Tixcacalcupul",31,"Yucatan",2014,0,7041.5557155,0
31093,"Tixkokob",31,"Yucatan",2014,0,18285.8891218,0
31094,"Tixmehuac",31,"Yucatan",2014,0,5028.2455166,0
31095,"Tixpehual",31,"Yucatan",2014,0,5772.0401588,0
31096,"Tizimin",31,"Yucatan",2014,0,76913.346226,0
31097,"Tunkas",31,"Yucatan",2014,0,3561.3371604,0
31098,"Tzucacab",31,"Yucatan",2014,1,14599.5845087,6.84
31099,"Uayma",31,"Yucatan",2014,0,4265.9548751,0
31100,"Ucu",31,"Yucatan",2014,0,3793.1942506,0
31101,"Uman",31,"Yucatan",2014,1,52147.01311,1.91
31102,"Valladolid",31,"Yucatan",2014,0,79209.20651,0
31103,"Xocchel",31,"Yucatan",2014,0,3490.5347265,0
31104,"Yaxcaba",31,"Yucatan",2014,2,15476.2923974,12.92
31105,"Yaxkukul",31,"Yucatan",2014,0,3060.6683408,0
31106,"Yobain",31,"Yucatan",2014,0,2218.6011609,0
32001,"Apozol",32,"Zacatecas",2014,0,6509.1114425,0
32002,"Apulco",32,"Zacatecas",2014,3,5145.9837859,58.29
32003,"Atolinga",32,"Zacatecas",2014,0,2698.6912782,0
32004,"Benito Juarez",32,"Zacatecas",2014,0,4590.4529044,0
32005,"Calera",32,"Zacatecas",2014,3,42045.6771957,7.13
32006,"Cañitas de Felipe Pescador",32,"Zacatecas",2014,0,8453.8653472,0
32007,"Concepcion del Oro",32,"Zacatecas",2014,1,13246.4919018,7.54
32008,"Cuauhtemoc",32,"Zacatecas",2014,0,12305.3132533,0
32009,"Chalchihuites",32,"Zacatecas",2014,1,10665.5760762,9.37
32010,"Fresnillo",32,"Zacatecas",2014,61,223102.993032,27.34
32011,"Trinidad Garcia de la Cadena",32,"Zacatecas",2014,0,3048.7059528,0
32012,"Genaro Codina",32,"Zacatecas",2014,3,8462.7145206,35.44
32013,"General Enrique Estrada",32,"Zacatecas",2014,0,6061.9303603,0
32014,"General Francisco R. Murguia",32,"Zacatecas",2014,0,22553.192975,0
32015,"El Plateado de Joaquin Amaro",32,"Zacatecas",2014,0,1587.866605,0
32016,"General Panfilo Natera",32,"Zacatecas",2014,1,22859.6730487,4.37
32017,"Guadalupe",32,"Zacatecas",2014,20,178178.778557,11.22
32018,"Huanusco",32,"Zacatecas",2014,0,4343.8213721,0
32019,"Jalpa",32,"Zacatecas",2014,4,23962.328506,16.69
32020,"Jerez",32,"Zacatecas",2014,8,60425.772195,13.23
32021,"Jimenez del Teul",32,"Zacatecas",2014,0,4461.7740232,0
32022,"Juan Aldama",32,"Zacatecas",2014,3,21729.0032417,13.8
32023,"Juchipila",32,"Zacatecas",2014,1,12665.8805213,7.89
32024,"Loreto",32,"Zacatecas",2014,4,51136.263841,7.82
32025,"Luis Moya",32,"Zacatecas",2014,0,12888.0043541,0
32026,"Mazapil",32,"Zacatecas",2014,1,18855.3054088,5.3
32027,"Melchor Ocampo",32,"Zacatecas",2014,0,2759.6127471,0
32028,"Mezquital del Oro",32,"Zacatecas",2014,0,2665.4886925,0
32029,"Miguel Auza",32,"Zacatecas",2014,1,23140.3191231,4.32
32030,"Momax",32,"Zacatecas",2014,0,2482.7477354,0
32031,"Monte Escobedo",32,"Zacatecas",2014,0,8946.1197943,0
32032,"Morelos",32,"Zacatecas",2014,2,12052.2973507,16.59
32033,"Moyahua de Estrada",32,"Zacatecas",2014,0,4540.2622208,0
32034,"Nochistlan de Mejia",32,"Zacatecas",2014,5,28938.716908,17.27
32035,"Noria de Ángeles",32,"Zacatecas",2014,0,16836.387974,0
32036,"Ojocaliente",32,"Zacatecas",2014,5,42445.758185,11.77
32037,"Panuco",32,"Zacatecas",2014,1,17925.3332931,5.57
32038,"Pinos",32,"Zacatecas",2014,5,72139.438095,6.93
32039,"Rio Grande",32,"Zacatecas",2014,5,65779.579097,7.6
32040,"Sain Alto",32,"Zacatecas",2014,2,22638.4350688,8.83
32041,"El Salvador",32,"Zacatecas",2014,0,2626.8585247,0
32042,"Sombrerete",32,"Zacatecas",2014,9,63082.838847,14.26
32043,"Susticacan",32,"Zacatecas",2014,0,1424.22505448,0
32044,"Tabasco",32,"Zacatecas",2014,1,16140.6591646,6.19
32045,"Tepechitlan",32,"Zacatecas",2014,1,8412.4217262,11.88
32046,"Tepetongo",32,"Zacatecas",2014,1,7108.6464136,14.06
32047,"Teul de Gonzalez Ortega",32,"Zacatecas",2014,1,5606.7576585,17.83
32048,"Tlaltenango de Sanchez Román",32,"Zacatecas",2014,0,27618.005179,0
32049,"Valparaiso",32,"Zacatecas",2014,10,33659.056146,29.7
32050,"Vetagrande",32,"Zacatecas",2014,2,9932.0232054,20.13
32051,"Villa de Cos",32,"Zacatecas",2014,10,36228.825585,27.6
32052,"Villa Garcia",32,"Zacatecas",2014,0,19189.5670445,0
32053,"Villa Gonzalez Ortega",32,"Zacatecas",2014,0,13471.3908419,0
32054,"Villa Hidalgo",32,"Zacatecas",2014,0,19228.4125429,0
32055,"Villanueva",32,"Zacatecas",2014,1,29854.449851,3.34
32056,"Zacatecas",32,"Zacatecas",2014,18,143802.753149,12.51
32057,"Trancoso",32,"Zacatecas",2014,3,17751.8757542,16.89
32058,"Santa Maria de la Paz",32,"Zacatecas",2014,0,2909.4365227,0
1001,"Aguascalientes",1,"Aguascalientes",2015,35,864687.00981,4.04
1002,"Asientos",1,"Aguascalientes",2015,1,49280.729917,2.02
1003,"Calvillo",1,"Aguascalientes",2015,0,57635.188174,0
1004,"Cosio",1,"Aguascalientes",2015,2,16169.2045435,12.36
1005,"Jesus Maria",1,"Aguascalientes",2015,4,111431.317756,3.58
1006,"Pabellon de Arteaga",1,"Aguascalientes",2015,1,44632.322735,2.24
1007,"Rincon de Romos",1,"Aguascalientes",2015,3,52565.088681,5.7
1008,"San Jose de Gracia",1,"Aguascalientes",2015,0,9134.8042033,0
1009,"Tepezala",1,"Aguascalientes",2015,0,21405.2586347,0
1010,"El Llano",1,"Aguascalientes",2015,0,20245.5188168,0
1011,"San Francisco de los Romo",1,"Aguascalientes",2015,1,40473.9497319,2.47
2001,"Ensenada",2,"Baja California",2015,50,519813.15753,9.61
2002,"Mexicali",2,"Baja California",2015,99,1025740.19329,9.65
2003,"Tecate",2,"Baja California",2015,14,111098.346644,12.6
2004,"Tijuana",2,"Baja California",2015,644,1722348.16255,37.39
2005,"Playas de Rosarito",2,"Baja California",2015,43,105150.326698,40.89
3001,"Comondu",3,"Baja California Sur",2015,1,79550.65538,1.25
3002,"Mulege",3,"Baja California Sur",2015,5,67038.603286,7.45
3003,"La Paz",3,"Baja California Sur",2015,138,290288.314736,47.53
3008,"Los Cabos",3,"Baja California Sur",2015,35,305980.23423,11.43
3009,"Loreto",3,"Baja California Sur",2015,1,21070.7464417,4.74
4001,"Calkini",4,"Campeche",2015,1,57687.699396,1.73
4002,"Campeche",4,"Campeche",2015,15,286463.83495,5.23
4003,"Carmen",4,"Campeche",2015,28,246723.773633,11.34
4004,"Champoton",4,"Campeche",2015,7,91291.860407,7.66
4005,"Hecelchakan",4,"Campeche",2015,0,30614.780459,0
4006,"Hopelchen",4,"Campeche",2015,1,41120.422934,2.43
4007,"Palizada",4,"Campeche",2015,1,8728.4590445,11.45
4008,"Tenabo",4,"Campeche",2015,0,10611.82001,0
4009,"Escarcega",4,"Campeche",2015,4,59477.766767,6.72
4010,"Calakmul",4,"Campeche",2015,5,29766.6437772,16.79
4011,"Candelaria",4,"Campeche",2015,5,45391.067167,11.01
5001,"Abasolo",5,"Coahuila",2015,1,1136.54973545,87.98
5002,"Acuña",5,"Coahuila",2015,7,146161.394671,4.78
5003,"Allende",5,"Coahuila",2015,3,24640.4490029,12.17
5004,"Arteaga",5,"Coahuila",2015,0,24541.72123,0
5005,"Candela",5,"Coahuila",2015,0,1885.4355794,0
5006,"Castaños",5,"Coahuila",2015,3,27663.8054113,10.84
5007,"Cuatro Cienegas",5,"Coahuila",2015,0,13689.5907904,0
5008,"Escobedo",5,"Coahuila",2015,0,3032.5773927,0
5009,"Francisco I. Madero",5,"Coahuila",2015,6,59338.425424,10.11
5010,"Frontera",5,"Coahuila",2015,6,79927.477609,7.5
5011,"General Cepeda",5,"Coahuila",2015,1,12052.6015773,8.29
5012,"Guerrero",5,"Coahuila",2015,1,2227.90482091,44.88
5013,"Hidalgo",5,"Coahuila",2015,0,2063.21294093,0
5014,"Jimenez",5,"Coahuila",2015,1,10258.7370289,9.74
5015,"Juarez",5,"Coahuila",2015,0,1765.53774169,0
5016,"Lamadrid",5,"Coahuila",2015,0,1918.887094,0
5017,"Matamoros",5,"Coahuila",2015,13,113611.873857,11.44
5018,"Monclova",5,"Coahuila",2015,28,230925.893661,12.12
5019,"Morelos",5,"Coahuila",2015,0,8915.5636933,0
5020,"Muzquiz",5,"Coahuila",2015,5,70550.54606,7.08
5021,"Nadadores",5,"Coahuila",2015,0,6741.9797751,0
5022,"Nava",5,"Coahuila",2015,4,29666.4417419,13.48
5023,"Ocampo",5,"Coahuila",2015,1,11620.2176148,8.6
5024,"Parras",5,"Coahuila",2015,2,47043.555597,4.25
5025,"Piedras Negras",5,"Coahuila",2015,35,161407.494747,21.68
5026,"Progreso",5,"Coahuila",2015,0,3601.7512558,0
5027,"Ramos Arizpe",5,"Coahuila",2015,4,88175.184229,4.53
5028,"Sabinas",5,"Coahuila",2015,7,66694.726623,10.49
5029,"Sacramento",5,"Coahuila",2015,1,2494.5585541,40.08
5030,"Saltillo",5,"Coahuila",2015,38,788039.38453,4.82
5031,"San Buenaventura",5,"Coahuila",2015,1,24132.384371,4.14
5032,"San Juan de Sabinas",5,"Coahuila",2015,4,43437.116708,9.2
5033,"San Pedro",5,"Coahuila",2015,5,109408.619062,4.57
5034,"Sierra Mojada",5,"Coahuila",2015,0,7179.9430207,0
5035,"Torreon",5,"Coahuila",2015,135,692386.49191,19.49
5036,"Viesca",5,"Coahuila",2015,1,22707.1067375,4.4
5037,"Villa Union",5,"Coahuila",2015,0,6478.4753205,0
5038,"Zaragoza",5,"Coahuila",2015,1,13157.5551425,7.6
6001,"Armeria",6,"Colima",2015,8,31681.662975,25.25
6002,"Colima",6,"Colima",2015,50,161013.379382,31.05
6003,"Comala",6,"Colima",2015,5,22306.05921,22.41
6004,"Coquimatlan",6,"Colima",2015,5,21223.7582701,23.55
6005,"Cuauhtemoc",6,"Colima",2015,20,28722.251825,69.63
6006,"Ixtlahuacan",6,"Colima",2015,0,5770.7508105,0
6007,"Manzanillo",6,"Colima",2015,73,181515.447681,40.21
6008,"Minatitlan",6,"Colima",2015,2,8826.8341117,22.65
6009,"Tecoman",6,"Colima",2015,50,125015.165398,39.99
6010,"Villa de Álvarez",6,"Colima",2015,16,137379.433702,11.64
7001,"Acacoyagua",7,"Chiapas",2015,2,18501.7251001,10.8
7002,"Acala",7,"Chiapas",2015,4,31704.952432,12.61
7003,"Acapetahua",7,"Chiapas",2015,6,30464.574573,19.69
7004,"Altamirano",7,"Chiapas",2015,3,33677.9571057,8.9
7005,"Amatan",7,"Chiapas",2015,3,22742.9861389,13.19
7006,"Amatenango de la Frontera",7,"Chiapas",2015,1,32866.9190529,3.04
7007,"Amatenango del Valle",7,"Chiapas",2015,0,9107.9527729,0
7008,"Angel Albino Corzo",7,"Chiapas",2015,1,26789.8572583,3.73
7009,"Arriaga",7,"Chiapas",2015,8,42165.806421,18.97
7010,"Bejucal de Ocampo",7,"Chiapas",2015,0,8280.8914249,0
7011,"Bella Vista",7,"Chiapas",2015,6,20753.3497492,28.91
7012,"Berriozabal",7,"Chiapas",2015,6,50284.792705,11.93
7013,"Bochil",7,"Chiapas",2015,6,33751.1138156,17.77
7014,"El Bosque",7,"Chiapas",2015,1,21312.4699772,4.69
7015,"Cacahoatan",7,"Chiapas",2015,5,46903.189006,10.66
7016,"Catazaja",7,"Chiapas",2015,2,18434.5413942,10.84
7017,"Cintalapa",7,"Chiapas",2015,6,83513.807164,7.18
7018,"Coapilla",7,"Chiapas",2015,2,9109.1911279,21.95
7019,"Comitan de Dominguez",7,"Chiapas",2015,22,158571.486131,13.87
7020,"La Concordia",7,"Chiapas",2015,5,48147.690164,10.38
7021,"Copainala",7,"Chiapas",2015,0,22290.0440863,0
7022,"Chalchihuitan",7,"Chiapas",2015,2,14628.6876694,13.67
7023,"Chamula",7,"Chiapas",2015,7,84019.648717,8.33
7024,"Chanal",7,"Chiapas",2015,1,11546.5198073,8.66
7025,"Chapultenango",7,"Chiapas",2015,0,7711.2635965,0
7026,"Chenalho",7,"Chiapas",2015,2,39101.9778163,5.11
7027,"Chiapa de Corzo",7,"Chiapas",2015,7,99221.791656,7.05
7028,"Chiapilla",7,"Chiapas",2015,0,5857.3538157,0
7029,"Chicoasen",7,"Chiapas",2015,0,5192.4705989,0
7030,"Chicomuselo",7,"Chiapas",2015,0,34454.3985537,0
7031,"Chilon",7,"Chiapas",2015,8,121986.923746,6.55
7032,"Escuintla",7,"Chiapas",2015,4,32394.152701,12.34
7033,"Francisco Leon",7,"Chiapas",2015,0,7509.6983428,0
7034,"Frontera Comalapa",7,"Chiapas",2015,10,75287.213002,13.28
7035,"Frontera Hidalgo",7,"Chiapas",2015,3,14104.6842213,21.26
7036,"La Grandeza",7,"Chiapas",2015,0,7639.1608689,0
7037,"Huehuetan",7,"Chiapas",2015,2,36459.80154,5.48
7038,"Huixtan",7,"Chiapas",2015,0,23272.1729172,0
7039,"Huitiupan",7,"Chiapas",2015,5,24514.4098092,20.39
7040,"Huixtla",7,"Chiapas",2015,11,55106.772773,19.96
7041,"La Independencia",7,"Chiapas",2015,1,45547.804075,2.19
7042,"Ixhuatan",7,"Chiapas",2015,3,11405.123143,26.3
7043,"Ixtacomitan",7,"Chiapas",2015,1,10851.4879399,9.21
7044,"Ixtapa",7,"Chiapas",2015,0,27049.4709534,0
7045,"Ixtapangajoya",7,"Chiapas",2015,0,6023.0665216,0
7046,"Jiquipilas",7,"Chiapas",2015,4,40094.649517,9.97
7047,"Jitotol",7,"Chiapas",2015,0,20985.0369411,0
7048,"Juarez",7,"Chiapas",2015,5,22418.0001762,22.3
7049,"Larrainzar",7,"Chiapas",2015,0,22092.8046879,0
7050,"La Libertad",7,"Chiapas",2015,0,5054.8263154,0
7051,"Mapastepec",7,"Chiapas",2015,9,48874.755084,18.41
7052,"Las Margaritas",7,"Chiapas",2015,2,122763.678377,1.62
7053,"Mazapa de Madero",7,"Chiapas",2015,0,8417.6456144,0
7054,"Mazatan",7,"Chiapas",2015,3,28894.648435,10.38
7055,"Metapa",7,"Chiapas",2015,0,5393.1690664,0
7056,"Mitontic",7,"Chiapas",2015,0,12348.2918725,0
7057,"Motozintla",7,"Chiapas",2015,3,77149.362753,3.88
7058,"Nicolas Ruiz",7,"Chiapas",2015,0,4566.99688127,0
7059,"Ocosingo",7,"Chiapas",2015,12,218804.707413,5.48
7060,"Ocotepec",7,"Chiapas",2015,3,12549.9825683,23.9
7061,"Ocozocoautla de Espinosa",7,"Chiapas",2015,16,90427.413077,17.69
7062,"Ostuacan",7,"Chiapas",2015,4,18058.2607583,22.15
7063,"Osumacinta",7,"Chiapas",2015,0,4106.41145263,0
7064,"Oxchuc",7,"Chiapas",2015,2,44734.9839434,4.47
7065,"Palenque",7,"Chiapas",2015,17,122589.595147,13.86
7066,"Pantelho",7,"Chiapas",2015,12,21565.9568626,55.64
7067,"Pantepec",7,"Chiapas",2015,3,11688.1998964,25.66
7068,"Pichucalco",7,"Chiapas",2015,8,31395.1661196,25.48
7069,"Pijijiapan",7,"Chiapas",2015,6,53762.419438,11.16
7070,"El Porvenir",7,"Chiapas",2015,0,13640.9928949,0
7071,"Villa Comaltitlan",7,"Chiapas",2015,3,29604.39041,10.13
7072,"Pueblo Nuevo Solistahuacan",7,"Chiapas",2015,27,33621.2279627,80.3
7073,"Rayon",7,"Chiapas",2015,3,9758.9713074,30.74
7074,"Reforma",7,"Chiapas",2015,5,45723.881402,10.93
7075,"Las Rosas",7,"Chiapas",2015,1,26818.7106563,3.72
7076,"Sabanilla",7,"Chiapas",2015,3,26902.9250997,11.15
7077,"Salto de Agua",7,"Chiapas",2015,3,61198.252933,4.9
7078,"San Cristobal de las Casas",7,"Chiapas",2015,13,206481.135955,6.29
7079,"San Fernando",7,"Chiapas",2015,2,36093.7633793,5.54
7080,"Siltepec",7,"Chiapas",2015,2,40249.523782,4.96
7081,"Simojovel",7,"Chiapas",2015,1,45698.9278191,2.18
7082,"Sitala",7,"Chiapas",2015,5,13583.5208237,36.8
7083,"Socoltenango",7,"Chiapas",2015,2,18700.1816056,10.69
7084,"Solosuchiapa",7,"Chiapas",2015,2,8433.4749346,23.71
7085,"Soyalo",7,"Chiapas",2015,1,10592.7614286,9.44
7086,"Suchiapa",7,"Chiapas",2015,0,23379.2562285,0
7087,"Suchiate",7,"Chiapas",2015,22,37533.315379,58.61
7088,"Sunuapa",7,"Chiapas",2015,0,2397.90639217,0
7089,"Tapachula",7,"Chiapas",2015,58,356038.86973,16.29
7090,"Tapalapa",7,"Chiapas",2015,0,4327.9891289,0
7091,"Tapilula",7,"Chiapas",2015,1,13940.0848693,7.17
7092,"Tecpatan",7,"Chiapas",2015,8,44354.386816,18.03
7093,"Tenejapa",7,"Chiapas",2015,0,42293.8389337,0
7094,"Teopisca",7,"Chiapas",2015,0,41637.3646113,0
7096,"Tila",7,"Chiapas",2015,5,77715.454319,6.43
7097,"Tonala",7,"Chiapas",2015,9,90822.434956,9.9
7098,"Totolapa",7,"Chiapas",2015,0,6955.7184473,0
7099,"La Trinitaria",7,"Chiapas",2015,2,82924.732039,2.41
7100,"Tumbala",7,"Chiapas",2015,1,34043.8233067,2.93
7101,"Tuxtla Gutierrez",7,"Chiapas",2015,51,613231.32052,8.31
7102,"Tuxtla Chico",7,"Chiapas",2015,4,41210.200337,9.7
7103,"Tuzantan",7,"Chiapas",2015,0,31223.5588504,0
7104,"Tzimol",7,"Chiapas",2015,0,15327.6309288,0
7105,"Union Juarez",7,"Chiapas",2015,1,14929.558342,6.69
7106,"Venustiano Carranza",7,"Chiapas",2015,3,65948.624375,4.54
7107,"Villa Corzo",7,"Chiapas",2015,4,81228.324015,4.92
7108,"Villaflores",7,"Chiapas",2015,6,105875.527927,5.66
7109,"Yajalon",7,"Chiapas",2015,7,36654.4615752,19.09
7110,"San Lucas",7,"Chiapas",2015,0,7351.7511306,0
7111,"Zinacantan",7,"Chiapas",2015,2,40538.6461454,4.93
7112,"San Juan Cancuc",7,"Chiapas",2015,0,31337.9594009,0
7113,"Aldama",7,"Chiapas",2015,0,5169.54811117,0
7114,"Benemerito de las Américas",7,"Chiapas",2015,20,18976.0245861,105.39
7115,"Maravilla Tenejapa",7,"Chiapas",2015,1,12072.0992537,8.28
7116,"Marques de Comillas",7,"Chiapas",2015,2,10840.2637023,18.44
7117,"Montecristo de Guerrero",7,"Chiapas",2015,0,7377.0070889,0
7118,"San Andres Duraznal",7,"Chiapas",2015,1,5498.46762,18.18
7119,"Santiago el Pinar",7,"Chiapas",2015,0,3551.36040721,0
8001,"Ahumada",8,"Chihuahua",2015,12,11963.9376963,100.3
8002,"Aldama",8,"Chihuahua",2015,10,24952.1140876,40.07
8003,"Allende",8,"Chihuahua",2015,2,8955.8030913,22.33
8004,"Aquiles Serdan",8,"Chihuahua",2015,4,14148.7745385,28.27
8005,"Ascension",8,"Chihuahua",2015,13,26001.9452097,49.99
8006,"Bachiniva",8,"Chihuahua",2015,0,6421.9846419,0
8007,"Balleza",8,"Chihuahua",2015,16,19257.0794731,83.08
8008,"Batopilas",8,"Chihuahua",2015,21,15557.0483441,134.98
8009,"Bocoyna",8,"Chihuahua",2015,36,30148.611034,119.4
8010,"Buenaventura",8,"Chihuahua",2015,3,24503.532351,12.24
8011,"Camargo",8,"Chihuahua",2015,15,52527.275963,28.55
8012,"Carichi",8,"Chihuahua",2015,4,9409.7790589,42.5
8013,"Casas Grandes",8,"Chihuahua",2015,2,12393.2474633,16.13
8014,"Coronado",8,"Chihuahua",2015,3,2541.5209299,118.03
8015,"Coyame del Sotol",8,"Chihuahua",2015,0,1877.5360147,0
8016,"La Cruz",8,"Chihuahua",2015,1,4474.2190579,22.35
8017,"Cuauhtemoc",8,"Chihuahua",2015,66,175355.741128,37.63
8018,"Cusihuiriachi",8,"Chihuahua",2015,1,5988.5005394,16.69
8019,"Chihuahua",8,"Chihuahua",2015,253,910505.4388,27.78
8020,"Chinipas",8,"Chihuahua",2015,15,9403.5198294,159.51
8021,"Delicias",8,"Chihuahua",2015,18,152647.57741,11.79
8022,"Dr. Belisario Dominguez",8,"Chihuahua",2015,0,3176.5670672,0
8023,"Galeana",8,"Chihuahua",2015,1,7658.1568872,13.05
8024,"Santa Isabel",8,"Chihuahua",2015,3,4233.1156254,70.86
8025,"Gomez Farias",8,"Chihuahua",2015,0,9668.6064191,0
8026,"Gran Morelos",8,"Chihuahua",2015,1,3411.0864382,29.31
8027,"Guachochi",8,"Chihuahua",2015,80,54365.55487,147.15
8028,"Guadalupe",8,"Chihuahua",2015,11,5774.9745533,190.47
8029,"Guadalupe y Calvo",8,"Chihuahua",2015,159,57067.231018,278.61
8030,"Guazapares",8,"Chihuahua",2015,17,9971.3412183,170.48
8031,"Guerrero",8,"Chihuahua",2015,29,43102.083573,67.28
8032,"Hidalgo del Parral",8,"Chihuahua",2015,41,116269.575261,35.26
8033,"Huejotitan",8,"Chihuahua",2015,1,1120.64981138,89.23
8034,"Ignacio Zaragoza",8,"Chihuahua",2015,3,7431.2646622,40.36
8035,"Janos",8,"Chihuahua",2015,0,13106.7322153,0
8036,"Jimenez",8,"Chihuahua",2015,18,44098.629453,40.81
8037,"Juarez",8,"Chihuahua",2015,440,1423165.50396,30.91
8038,"Julimes",8,"Chihuahua",2015,3,5428.6109226,55.26
8039,"Lopez",8,"Chihuahua",2015,3,4260.8950324,70.4
8040,"Madera",8,"Chihuahua",2015,9,30176.137877,29.82
8041,"Maguarichi",8,"Chihuahua",2015,7,1938.54346986,361.09
8042,"Manuel Benavides",8,"Chihuahua",2015,0,1662.0533967,0
8043,"Matachi",8,"Chihuahua",2015,0,3228.6093307,0
8044,"Matamoros",8,"Chihuahua",2015,1,4839.5843095,20.66
8045,"Meoqui",8,"Chihuahua",2015,7,47682.181745,14.68
8046,"Morelos",8,"Chihuahua",2015,9,9413.2776676,95.6
8047,"Moris",8,"Chihuahua",2015,15,5649.6109466,265.5
8048,"Namiquipa",8,"Chihuahua",2015,5,25383.052013,19.69
8049,"Nonoava",8,"Chihuahua",2015,2,2992.6871154,66.82
8050,"Nuevo Casas Grandes",8,"Chihuahua",2015,8,65680.809043,12.18
8051,"Ocampo",8,"Chihuahua",2015,5,8700.9076975,57.46
8052,"Ojinaga",8,"Chihuahua",2015,5,30682.324791,16.29
8053,"Praxedis G. Guerrero",8,"Chihuahua",2015,12,3959.5030264,303.06
8054,"Riva Palacio",8,"Chihuahua",2015,3,8503.2614993,35.28
8055,"Rosales",8,"Chihuahua",2015,6,18152.2546343,33.05
8056,"Rosario",8,"Chihuahua",2015,0,2422.6215009,0
8057,"San Francisco de Borja",8,"Chihuahua",2015,0,2398.2932194,0
8058,"San Francisco de Conchos",8,"Chihuahua",2015,3,3285.5760937,91.3
